,Time,Depth,Radius,Energy,Star_Stability,Temperature
82,8.11437482,1560.0,2.0900000000000003,10.625,4.7495,3687.0
83,14.74914825,430.0,2.9050000000000002,139.905,4.192,5841.5
84,21.81295996,1180.0,3.59,48.345,4.3740000000000006,5601.0
85,15.37562369,15300.0,10.82,29.849999999999998,4.521000000000001,4986.0
86,8.10363271,888.0,2.1,53.795,4.5805,4853.5
87,4.71510843,418.0,1.45,110.84500000000001,4.5805,4853.5
88,6.365839713,781.0,2.635,205.79000000000002,4.491,5776.0
89,3.04033046,10900.0,8.895,262.155,4.5295000000000005,5035.0
90,15.33528675,3080.0,5.155,35.335,4.5435,5251.0
91,7.95825328,50.0,1.065,318.68499999999995,4.192,5841.5
92,31.33046135,5070.0,6.705,13.635,4.5435,5251.0
93,23.65369415,3340.0,7.819999999999999,71.04,4.218,5744.5
94,13.23352214,505.0,3.04,154.01999999999998,4.218,5744.5
95,6.15560285,285.0,2.295,427.33,4.218,5744.5
96,2.090811305,116.0,1.6,1804.13,4.218,5744.5
97,3.180027898,120.0,1.54,1082.2549999999999,4.192,5841.5
100,7.953547,875.0,2.215,53.885,4.555999999999999,4763.5
101,4.14451656,392.0,1.46,128.53000000000003,4.555999999999999,4763.5
102,10.52629458,9770.0,8.58,69.975,4.529,5386.0
103,4.583520948,3810.0,5.925,355.81000000000006,4.453,5806.0
104,8.20396958,1020.0,2.98,72.505,4.513999999999999,5015.0
105,14.49645186,648.0,2.98,33.955,4.513999999999999,5015.0
106,6.54626149,656.0,2.26,110.065,4.5435,5251.0
107,12.71809866,1150.0,2.285,23.58,4.6075,4695.0
108,36.06588163,1560.0,2.605,5.88,4.6075,4695.0
109,4.190425659,2880.0,6.824999999999999,725.03,4.319500000000001,6052.0
110,3.709870784,2020.0,4.529999999999999,460.685,4.423,5723.0
111,16.3297527,1190.0,4.07,83.645,4.388,5860.5
112,27.80756622,25400.0,15.049999999999999,28.15,4.517999999999999,5862.0
113,10.35533116,751.0,2.6100000000000003,103.57000000000001,4.42,5509.5
114,16.08518937,1440.0,3.7700000000000005,37.125,4.507999999999999,5247.0
115,235.9986399,20700.0,10.504999999999999,0.295,4.633,4245.0
116,7.49018305,1120.0,2.585,78.35000000000001,4.5520000000000005,5103.0
117,36.2761238,1570.0,3.0549999999999997,9.565,4.5520000000000005,5103.0
118,17.46087931,812.0,2.335,25.345000000000002,4.5520000000000005,5103.0
119,56.0560754,1630.0,1.8900000000000001,0.6699999999999999,4.7705,3585.5
120,41.40831669,22800.0,11.895,11.49,4.554,5530.5
121,39.74893077,15200.0,15.695,28.810000000000002,4.409,6103.5
122,5.715425977,908.0,2.5700000000000003,138.78,4.529999999999999,5237.0
124,20.0261412,421.0,2.375,26.095,4.529999999999999,5237.0
125,2.237489571,316.0,1.45,454.39,4.5465,5259.5
126,3.167893418,781.0,2.8800000000000003,683.99,4.428,5885.0
127,4.311780262,1150.0,3.2,295.745,4.448,5522.5
128,20.0504494,841.0,2.7649999999999997,38.14,4.448,5522.5
129,9.76734503,569.0,2.745,99.495,4.448,5522.5
130,119.0207044,7430.0,8.920000000000002,4.37,4.359999999999999,5457.0
132,26.44439337,1840.0,3.98,25.06,4.4510000000000005,5427.0
133,51.53997972,3640.0,5.615,10.295,4.4510000000000005,5427.0
134,5.902245782,702.0,2.475,184.91000000000003,4.4510000000000005,5427.0
135,2.382951591,392.0,1.9000000000000001,620.5,4.4510000000000005,5427.0
136,21.02250608,1770.0,3.1049999999999995,18.18,4.573,5067.0
137,3.219814777,488.0,1.705,242.0,4.5520000000000005,5103.0
138,5.912273234,961.0,1.725,27.83,4.6935,4068.0
139,8.98581901,881.0,1.65,15.965,4.6935,4068.0
140,33.60123371,7430.0,8.41,14.41,4.456,5164.5
141,6.76652928,451.0,1.955,122.08000000000001,4.456,5164.5
142,4.347288783,452.0,2.41,485.35,4.345,5754.0
143,4.601811819,756.0,2.3049999999999997,148.975,4.5235,4986.0
144,11.18719905,354.0,1.52,45.455,4.5235,4986.0
146,5.95489993,1410.0,2.325,38.765,4.644500000000001,4261.0
147,12.03987488,1250.0,2.175,15.155000000000001,4.644500000000001,4261.0
148,20.83762895,439.0,1.415,7.285,4.644500000000001,4261.0
149,23.58917143,1200.0,3.145,13.745000000000001,4.577999999999999,4919.0
150,6.481633073,299.0,2.535,409.135,4.216,5945.0
151,10.37168928,1250.0,3.1500000000000004,62.464999999999996,4.4830000000000005,5117.0
152,3.96996298,299.0,1.745,224.975,4.4830000000000005,5117.0
153,4.40841331,549.0,2.89,512.135,4.3965,6007.0
155,2.688899233,37500.0,12.325,188.95999999999998,4.649,4813.0
156,9.439459486,3040.0,4.27,57.0,4.567,5097.0
157,11.52306746,507.0,3.145,179.57,4.1635,5648.5
158,3.336123113,516.0,1.78,228.545,4.567,5097.0
159,8.01078456,1330.0,1.685,9.72,4.795,3704.0
160,12.07134205,759.0,1.2650000000000001,5.635,4.795,3704.0
161,20.99587872,767.0,1.2750000000000001,2.6950000000000003,4.795,3704.0
162,7.41113177,621.0,2.71,207.34000000000003,4.4325,5831.5
163,8.884922995,16100.0,10.504999999999999,84.61999999999999,4.507,5337.0
164,8.09888906,6910.0,9.93,296.55,4.361000000000001,6192.5
165,10.00653012,936.0,3.885,184.04,4.3919999999999995,6045.0
167,83.92494032,7960.0,4.715,0.62,4.7485,3954.0
168,5.007316661,6930.0,7.525,287.57,4.5,5843.0
169,2.211116989,724.0,1.8900000000000001,185.82,4.641,4500.0
170,27.9541337,943.0,1.9349999999999998,6.33,4.641,4500.0
171,16.23947096,2590.0,4.255,32.415,4.5280000000000005,5191.0
172,6.308201629,1330.0,3.05,114.46,4.5280000000000005,5191.0
173,2.052349884,14300.0,13.535,1287.055,4.3694999999999995,5846.0
174,9.7704486,1900.0,2.2,10.475,4.744,3902.0
175,5.169804269,1040.0,1.6400000000000001,24.494999999999997,4.744,3902.0
176,21.22261195,366.0,2.48,84.15,4.216,5945.0
177,20.09017037,1430.0,2.215,4.015,4.744,3902.0
