,kepid,Time,Impact,Depth,Radius,Energy,Star_Stability,Temperature
2223,6267535,6.07972016,0.5209999999999999,291.0,2.25,369.84999999999997,4.211,5482.0
2224,6347299,14.40090414,0.5825,380.0,2.6849999999999996,114.55499999999998,4.295999999999999,5809.0
2225,9530945,7.69363627,0.254,295.0,2.135,331.43,4.287,6086.0
2226,9578686,21.3851584,0.353,664.0,2.185,26.525,4.516,5376.0
2227,9590976,5.37493289,0.227,156.0,2.085,970.015,4.079000000000001,6167.0
2228,9590976,8.58600968,0.581,102.0,1.8,518.7750000000001,4.079000000000001,6167.0
2229,11284772,4.50158249,0.229,176.0,0.735,50.39,4.705,4334.5
2230,9590976,3.88688862,0.22699999999999998,58.3,1.27,1490.54,4.079000000000001,6167.0
2232,5441980,5.89399142,0.8645,11000.0,11.53,200.24,4.505000000000001,5713.0
2233,6347299,25.6613816,0.587,167.0,1.77,53.01499999999999,4.295999999999999,5809.0
2234,6365156,10.21418792,0.20450000000000002,304.0,2.295,208.17499999999998,4.2625,5837.0
2235,2444412,14.91095177,0.17650000000000002,865.0,2.7,59.61,4.47,5644.5
2236,9597345,3.619309734,0.2295,207.0,1.51,460.09999999999997,4.384,5497.0
2237,5686174,14.28228147,0.2135,983.0,1.815,9.46,4.6735,4098.0
2238,6309763,3.251659087,0.9384999999999999,4750.0,10.745000000000001,1110.75,4.3475,6343.0
2239,6462863,3.743166733,0.2,126.0,1.52,1051.37,4.247,6169.0
2240,6442340,13.13747785,0.5410000000000001,213.0,1.86,116.16,4.3260000000000005,5756.5
2241,6442340,7.78199862,0.586,107.0,1.33,233.845,4.3260000000000005,5756.5
2242,6442340,23.4433748,0.5835000000000001,85.0,1.3050000000000002,53.72,4.3260000000000005,5756.5
2243,6685609,5.868066282,0.5045000000000001,437.0,3.535,598.7650000000001,4.162,5912.0
2244,6685609,1.61189046,0.52,101.0,1.6849999999999998,3348.785,4.162,5912.0
2245,9450647,9.940666412,0.1245,520.0,2.975,258.44,4.285,6202.5
2246,9702072,4.182001885,0.196,847.0,2.54,231.84,4.509,5328.0
2247,9846348,26.89316101,1.0245,2190.0,7.49,44.169999999999995,4.43,6086.5
2248,9873254,14.70749512,0.2305,262.0,2.045,111.755,4.26,5670.0
2249,6587002,20.73989406,0.556,616.0,2.13,20.134999999999998,4.561,5132.0
2250,6587002,47.4277116,0.546,820.0,2.355,6.68,4.561,5132.0
2251,7368664,12.87471243,0.9325000000000001,3860.0,11.26,182.25,4.231,5963.0
2252,6685609,3.07155284,0.596,86.0,1.6199999999999999,1424.345,4.162,5912.0
2253,6707835,22.24814617,0.5825,614.0,2.8600000000000003,36.58,4.458,5618.0
2254,2696205,0.702739679,0.5885,65.1,0.75,2502.08,4.4945,5269.0
2255,10318874,2.508057497,0.694,1510.0,3.27,240.04999999999998,4.579000000000001,4780.0
2256,9873254,0.900375925,0.23249999999999998,41.4,0.815,4628.295,4.26,5670.0
2257,9884104,4.585466941,0.5365,384.0,3.205,695.05,4.187,5782.5
2258,9884104,22.71443351,0.5455,575.0,3.905,82.33999999999999,4.187,5782.5
2259,9884104,47.903427,0.609,379.0,3.46,30.450000000000003,4.187,5782.5
2260,9950612,9.034190783,0.5565,578.0,1.79,27.875,4.641,4499.0
2261,10353968,9.07098164,0.20950000000000002,1030.0,3.215,140.345,4.431,5663.5
2262,11773022,45.15535633,0.114,6210.0,8.435,23.049999999999997,4.4014999999999995,6028.0
2263,7033671,9.48965527,0.5695,262.0,2.165,183.17,4.305,5672.0
2264,7040629,4.22865217,0.2215,150.0,1.795,876.63,4.196,5960.0
2265,7040629,7.46662068,0.23349999999999999,121.0,1.6199999999999999,411.41499999999996,4.196,5960.0
2266,7040629,16.25951967,0.2205,130.0,1.685,145.76,4.196,5960.0
2267,7040629,11.1317901,0.2275,95.5,1.4449999999999998,241.62,4.196,5960.0
2268,9950612,28.1224393,0.3345,194.0,0.89,6.135,4.641,4499.0
2269,6678383,11.42755098,0.4235,501.0,2.375,131.51500000000001,4.394,5973.0
2270,9950612,45.9029768,0.219,362.0,1.1749999999999998,3.1950000000000003,4.641,4499.0
2271,9950612,4.159816554,0.5760000000000001,160.0,0.855,78.43,4.641,4499.0
2272,9963524,5.69059163,0.33949999999999997,1380.0,3.13,134.075,4.533,5244.0
2273,11773022,130.1780296,0.08299999999999999,11600.0,11.515,5.619999999999999,4.4014999999999995,6028.0
2274,11773022,85.3162004,1.1295,1900.0,6.995,9.870000000000001,4.4014999999999995,6028.0
2275,12417486,155.042265,0.821,4880.0,25.965000000000003,16.419999999999998,3.522,4990.0
2278,7124613,4.41746257,0.2305,291.0,3.745,2568.2250000000004,3.9455,6550.5
2279,8711794,8.981014925,0.16949999999999998,1060.0,3.115,147.42000000000002,4.388,5677.0
2281,9963524,10.04157214,0.5680000000000001,1110.0,3.0,62.980000000000004,4.533,5244.0
2282,9963524,18.36974658,0.613,1140.0,3.61,28.145,4.533,5244.0
2283,9963524,2.79590004,0.399,384.0,1.6749999999999998,345.58000000000004,4.533,5244.0
2284,9964801,13.72462702,0.5765,282.0,2.13,117.78999999999999,4.3125,5811.0
2285,9965439,46.40626,0.1915,469.0,2.7,30.814999999999998,4.2885,6086.0
2286,12068975,15.67750191,0.6185,116.0,1.42,101.79,4.305,5997.0
2287,12068975,5.59931543,0.6000000000000001,84.8,1.22,402.375,4.305,5997.0
2288,12068975,25.2100146,0.5945,62.1,0.955,54.065,4.305,5997.0
2289,3541946,17.79001678,0.198,871.0,2.785,47.455,4.4485,5569.0
2290,3541946,49.5674085,0.5940000000000001,730.0,2.995,12.09,4.4485,5569.0
2291,10264660,6.790120801,0.464,2300.0,10.04,1041.295,3.954,6365.5
2292,7447200,2.453236139,0.47050000000000003,1720.0,2.26,69.875,4.7265,3908.0
2293,7509886,6.0404622,0.5765,241.0,1.33,124.445,4.5445,5286.5
2294,7509886,4.13852825,0.232,257.0,1.32,206.265,4.5445,5286.5
2295,10002866,3.936993144,0.5635,1270.0,3.6049999999999995,292.695,4.5015,5431.0
2296,10002866,28.08185982,0.524,1840.0,3.8949999999999996,21.355,4.5015,5431.0
2297,6678383,23.66834635,0.5295,449.0,2.3449999999999998,49.835,4.394,5973.0
2298,10002866,10.08881066,0.6080000000000001,2000.0,5.055,83.63,4.5015,5431.0
2299,3541946,1.311842968,0.217,245.0,1.4749999999999999,1538.7199999999998,4.4485,5569.0
2300,4478168,14.58649856,0.553,379.0,2.45,131.175,4.3025,6057.0
2301,4478168,8.0292018,0.5795,65.6,0.99,290.17499999999995,4.3025,6057.0
2302,4563268,7.75192755,0.49000000000000005,407.0,1.9749999999999999,138.545,4.478,5592.5
2303,7515212,31.80475991,0.583,361.0,2.9400000000000004,46.675,4.248,5855.0
2304,7529266,8.600153929,0.289,4510.0,23.64,1745.64,3.5700000000000003,6093.0
2306,7256914,2.41750021,0.6005,58.2,1.16,1229.71,4.2325,5579.0
2307,7256914,4.03357434,0.6054999999999999,66.2,1.1949999999999998,620.25,4.2325,5579.0
2309,9956082,3.74031708,0.22350000000000003,166.0,1.5,815.9649999999999,4.368,6232.0
2310,6755944,0.692978457,0.6119999999999999,61.0,2.035,23448.070000000003,3.915,6114.0
2311,3112129,0.487656278,0.23299999999999998,110.0,1.0150000000000001,7141.49,4.473000000000001,5948.0
2313,3103212,3.25424652,0.594,82.1,0.99,571.2049999999999,4.402,5687.5
2314,10000941,3.50472344,0.238,90.7,0.81,270.425,4.4719999999999995,5122.5
2318,11465651,31.3351094,0.44449999999999995,265.0,2.15,58.69,4.333,6394.5
2319,5881120,4.85018974,0.6535,64.5,1.215,455.24,4.404,6011.0
2320,4548098,3.82315697,0.2275,47.2,0.8200000000000001,736.115,4.366999999999999,6177.0
2321,7021681,13.6032081,0.585,181.0,0.745,5.875,4.7515,3776.5
2322,4770617,8.45805119,0.44499999999999995,259.0,2.5700000000000003,399.445,4.198,6166.0
2324,4078311,9.84262076,0.2305,626.0,2.595,120.51500000000001,4.4239999999999995,5575.5
2328,8439323,4.62602867,0.598,347.0,1.795,311.77,4.503,5825.5
2330,11967788,4.93211932,0.23149999999999998,50.5,1.035,901.51,4.219,6422.0
2331,7733731,4.85819429,0.21799999999999997,76.3,1.8399999999999999,1806.88,3.885,6118.0
2332,10714072,8.40693068,0.232,167.0,1.8699999999999999,340.545,4.1659999999999995,5373.0
2333,3110177,3.39904814,0.5845,69.6,0.8500000000000001,576.9449999999999,4.409,5766.0
2334,5942808,0.626281766,0.3390000000000001,433.0,1.735,2034.15,4.519,4922.0
2335,3232249,1.183505016,0.23,117.0,0.805,687.72,4.583,4832.0
2336,5688683,2.790643481,0.5685,202.0,1.0,110.85999999999999,4.670999999999999,4346.5
2337,6607644,0.971915957,0.5925,73.7,0.78,1577.045,4.484,5201.5
2338,7610663,3.03196812,0.22499999999999998,81.5,0.955,758.21,4.371,5755.0
2339,7449554,15.9042402,0.603,445.0,3.645,129.375,4.1370000000000005,5587.0
2340,8222627,1.121733366,0.232,84.3,1.995,8519.52,3.9719999999999995,5030.5
2341,8951205,4.95060632,0.23500000000000001,310.0,1.3399999999999999,166.14,4.588,5431.0
2342,7100673,3.95116635,0.23099999999999998,60.900000000000006,0.84,455.315,4.366,5579.5
2343,7100673,2.89223998,0.2245,44.3,0.705,690.375,4.366,5579.5
2344,2984990,3.79437277,0.2255,83.2,1.3,1036.2849999999999,4.187,5471.5
2349,3129238,2.00870696,0.233,53.5,0.555,584.68,4.515,5333.0
2350,7907808,0.655939788,0.22399999999999998,73.0,1.475,11551.345000000001,4.114,4975.5
2351,11401767,30.0899459,0.6160000000000001,243.0,2.315,48.845,4.311999999999999,6051.5
2352,11709124,9.91937693,0.21950000000000003,187.0,1.3399999999999999,125.075,4.415,5694.0
2353,8613535,9.47850818,0.2275,185.0,1.615,247.40499999999997,4.354,6227.5
2354,3955817,4.24263096,0.228,188.0,1.1,175.15500000000003,4.53,5072.0
2359,1718958,1.41975831,0.5945,60.9,0.875,2135.0,4.378,5919.0
2361,11401767,6.84978728,0.6074999999999999,139.0,1.875,351.36,4.311999999999999,6051.5
2362,9272070,8.10503551,0.22749999999999998,210.0,1.6099999999999999,265.65500000000003,4.391,6190.0
2363,5088400,8.82715783,0.235,369.0,1.755,106.555,4.493499999999999,5546.0
2364,11970988,2.31482311,0.2305,58.6,0.715,643.115,4.397,5248.0
2367,10534155,4.32710895,4.497,109.0,25.475,1075.555,4.1659999999999995,5784.5
2368,10397751,2.90512019,0.22499999999999998,61.2,0.575,333.77,4.567,5382.0
2369,5308537,14.2651545,0.22399999999999998,66.3,1.06,132.095,4.263,5819.0
2370,6350882,5.04404366,0.233,237.0,1.63,431.20500000000004,4.4055,6028.5
2371,5281113,11.17931581,0.2275,90.6,1.72,436.15000000000003,4.079,6292.0
2372,3450040,1.166960319,0.22299999999999998,97.8,0.925,1693.145,4.484500000000001,5619.5
2373,9456281,0.701944362,0.2265,211.0,0.7850000000000001,533.815,4.7135,4223.5
2374,5129453,3.05772668,0.226,311.0,1.205,137.02,4.59,4483.0
2375,7918478,9.9092109,0.508,942.0,2.465,63.215,4.596,5396.0
2377,3244792,3.0570982,0.22799999999999998,144.0,1.07,614.435,4.4915,6012.0
2378,7673841,7.87845756,0.32500000000000007,44.1,0.765,231.535,4.314,5772.5
2379,1724719,5.79179934,0.577,119.0,1.7149999999999999,568.46,4.244,6168.0
2381,7582691,0.259819659,0.6305,232.0,1.22,1425.115,4.7325,3935.5
2382,9836563,4.72693131,0.224,26.2,0.63,548.755,4.299,5944.0
2383,1724719,10.0989634,0.584,57.0,1.04,270.55,4.244,6168.0
2384,11081504,13.12297275,0.5995,43.7,1.26,274.84000000000003,4.107000000000001,6134.0
2385,4548011,6.28384079,0.23149999999999998,35.7,0.735,378.71500000000003,4.293000000000001,5876.0
2389,4548011,9.08745206,0.2265,35.1,0.735,231.54,4.293000000000001,5876.0
2391,10063208,9.3281912,0.222,45.2,0.6199999999999999,102.61500000000001,4.466,5521.0
2392,10669994,2.71603664,0.5755,98.5,1.0899999999999999,877.89,4.413,6002.0
2393,7801070,75.8781344,0.6005,1050.0,3.6,8.82,4.383000000000001,5579.0
2395,9183378,3.38557445,0.2275,122.0,1.5199999999999998,1189.615,4.195,5726.5
2396,7596240,13.3997555,0.226,167.0,1.65,185.3,4.3260000000000005,6372.0
2397,7661893,2.49385348,0.2255,46.9,0.595,605.95,4.485,5615.0
2398,9776794,18.22211768,35.263000000000005,2320.0,7.835,42.8,4.356999999999999,5162.0
2399,7427764,4.56383697,0.22949999999999998,202.0,1.275,252.66500000000002,4.466000000000001,5408.0
2400,8416523,0.341842017,0.654,286.0,1.75,4315.049999999999,4.5809999999999995,5023.5
2401,11124436,13.9482197,0.2225,119.0,2.3499999999999996,287.395,3.8774999999999995,5537.0
2404,12306058,20.4853893,0.6105,89.5,3.6350000000000002,268.15999999999997,3.4565,4933.0
2405,8507475,3.58273837,0.22749999999999998,361.0,1.7449999999999999,366.77,4.4670000000000005,5448.0
2406,8773015,15.604841,0.5834999999999999,73.4,1.4900000000000002,253.28000000000003,4.095000000000001,6235.0
2407,10647452,0.762950224,0.228,187.0,1.05,2059.79,4.5725,5385.0
2409,9936080,19.5650801,0.225,61.7,1.0,102.255,4.2775,6168.0
2410,11080405,12.3101351,0.5850000000000001,264.0,1.49,41.815,4.515499999999999,5012.5
2411,11509504,2.61576515,0.222,120.0,1.1500000000000001,1076.22,4.39,6070.0
2412,11611275,6.94245216,0.586,161.0,1.48,316.17499999999995,4.385,6086.5
2413,6290935,5.53312006,0.2365,53.1,1.04,704.925,4.178000000000001,6170.0
2414,11612280,9.4061364,0.226,79.5,1.1349999999999998,227.41000000000003,4.267,5849.0
2416,9702006,6.24564633,0.593,212.0,1.085,73.33,4.606,4858.0
2417,8278685,10.8614163,0.6335,64.8,1.1,196.175,4.385,6315.0
2418,6103377,7.03965141,0.591,269.0,2.67,451.96999999999997,4.17,5897.5
2419,3660581,4.72519164,0.3845,98.8,3.42,5229.9,3.6310000000000002,6635.0
2420,10794974,66.6434565,0.6305000000000001,277.0,3.1100000000000003,13.75,4.314,5751.0
2422,5175024,6.2614227,0.229,51.4,0.8800000000000001,520.095,4.302999999999999,6356.0
2423,10991114,3.70386741,0.22449999999999998,126.0,0.91,289.685,4.548,5496.0
2424,11718389,5.94373492,0.23800000000000002,301.0,1.1199999999999999,47.74,4.6155,4384.5
2425,10604592,2.18660188,0.5495,122.0,0.97,348.335,4.550000000000001,4904.0
2426,9285568,2.55315031,0.229,185.0,1.3599999999999999,889.355,4.452,5959.5
2427,7604328,2.936587946,0.5660000000000001,280.0,1.835,554.5350000000001,4.3965,5455.0
2429,7103919,10.7769944,0.225,186.0,1.19,88.08500000000001,4.433999999999999,5455.0
2430,10722485,7.84931877,0.22949999999999998,68.2,0.8150000000000001,181.54,4.383000000000001,5689.0
2431,6937529,2.94648935,0.2275,57.0,0.9650000000000001,1463.925,4.3265,6457.0
2432,12737015,24.6683831,0.593,109.0,1.725,93.25499999999998,4.179,6040.5
2433,9883606,4.34195312,0.226,73.3,1.025,713.7850000000001,4.318,6136.5
2435,3645438,7.298142,0.235,371.0,1.5950000000000002,90.64000000000001,4.518,5119.0
2436,8480582,18.5010898,0.486,421.0,1.67,25.21,4.583,5250.0
2439,8741470,6.23968392,0.43500000000000005,156.0,1.605,354.03499999999997,4.303,5751.0
2440,11125613,3.60082855,0.2295,296.0,1.335,170.39999999999998,4.5465,4838.0
2441,10525049,15.5714121,0.2255,174.0,0.725,6.045,4.7125,3868.5
2442,9896018,3.59645081,0.5965,150.0,1.69,783.8100000000001,4.292,5882.5
2443,8330207,1.63668262,4.5555,922.0,97.94,11685.965,3.52,5226.0
2444,6752002,6.08003714,0.225,184.0,1.0550000000000002,102.50999999999999,4.524,4998.5
2445,7257966,3.035206175,0.6265,697.0,3.8049999999999997,483.405,4.4555,5505.0
2446,10407482,6.30558387,0.589,193.0,2.52,541.26,4.115,4941.5
2447,5371777,0.991659646,0.5975,77.3,1.225,5004.81,4.2940000000000005,6107.5
2448,3848083,8.4795266,0.2305,163.0,1.29,166.96,4.445,5810.0
2450,6879171,6.96352699,0.22749999999999998,68.1,1.275,689.885,4.1305,6040.0
2452,11125613,5.72716067,0.2535,311.0,1.38,91.785,4.5465,4838.0
2453,5802637,7.3422467,0.227,367.0,1.7000000000000002,137.655,4.508,5563.0
2454,9828127,18.0541469,0.22999999999999998,283.0,1.555,41.855000000000004,4.4675,5501.0
2455,7107802,5.4675514,0.23,87.2,1.06,328.58000000000004,4.315,5561.0
2456,5644412,1.538185321,0.588,277.0,1.315,601.93,4.593,5107.0
2457,10730070,7.61758198,0.23,85.4,1.09,330.065,4.3285,6183.5
2458,8345384,42.1003351,0.6005,214.0,1.4649999999999999,12.04,4.5315,5584.0
2459,2831055,2.20923119,0.23299999999999998,59.8,0.915,1543.705,4.33,5973.0
2460,7703882,5.88350251,0.23149999999999998,218.0,1.395,252.315,4.468999999999999,5840.0
2461,7450747,2.20829637,0.22449999999999998,87.9,1.355,2089.115,4.202500000000001,6028.0
2462,7826620,0.849906734,0.5815,124.0,0.585,394.32,4.749499999999999,4283.5
2463,8890924,26.6565737,0.5670000000000001,163.0,3.3000000000000007,158.96499999999997,3.9205000000000005,5167.0
2464,8573193,8.18504859,0.592,97.6,1.01,184.96999999999997,4.4495,5969.0
2465,7673841,10.42317343,0.603,71.2,1.05,159.44,4.314,5772.5
2466,4054784,1.8679943,0.23349999999999999,73.4,0.7349999999999999,783.835,4.510999999999999,5487.0
2467,8396660,1.33807075,0.2305,20.2,0.61,4208.2699999999995,4.272,6349.0
2468,10593535,20.9254083,0.2205,109.0,1.26,70.17,4.2955000000000005,5815.0
2469,9716028,17.3731821,0.2275,71.7,1.31,165.04999999999998,4.175000000000001,6167.5
2470,6223324,1.97507424,0.22749999999999998,131.0,1.2000000000000002,1491.685,4.417,6044.0
2471,9773980,3.3879165,0.2225,78.6,1.09,785.15,4.274,5702.0
2472,10467714,58.7488629,0.2285,474.0,1.8,8.77,4.4935,5582.0
2473,6523058,2.0481582,0.2265,183.0,1.2799999999999998,1001.5449999999998,4.47,5781.5
2474,11769689,14.7179342,0.5854999999999999,132.0,1.39,120.38,4.365,6093.0
2476,6153407,5.99078221,0.6204999999999999,69.9,1.065,243.12,4.4195,5715.5
2478,9457948,19.2527652,0.2265,139.0,1.365,93.69500000000001,4.361000000000001,6236.0
2479,9898017,2.29794819,0.2245,83.2,1.065,1704.8300000000004,4.361000000000001,6352.0
2480,6278762,4.54586982,0.5599999999999999,76.5,0.66,144.56,4.567,5069.0
2481,8098212,3.48754109,0.237,85.1,0.745,243.5,4.5545,5246.5
2482,6369131,8.0772455,0.611,79.2,2.42,497.885,3.977,5692.5
2483,10257229,5.75651958,0.22549999999999998,65.3,0.9249999999999999,440.31000000000006,4.372999999999999,6189.5
2487,7891294,3.07714195,0.6459999999999999,34.2,1.095,1263.0349999999999,4.2575,6103.0
2488,9413156,3.83488354,0.23099999999999998,243.0,1.275,285.3,4.5424999999999995,5506.5
2489,5431027,8.8233996,0.2275,105.0,1.165,211.35999999999999,4.292,5602.0
2491,5954001,11.6933447,0.22199999999999998,66.9,1.135,207.56,4.248,6040.0
2492,8196226,4.02745396,0.22799999999999998,85.2,1.06,746.76,4.353,6163.0
2493,5552562,5.93218209,0.22799999999999998,205.0,1.5299999999999998,306.325,4.393000000000001,5822.5
2495,4073017,6.05552018,0.2295,135.0,0.9700000000000001,139.67000000000002,4.5329999999999995,5352.0
2496,9002278,12.4418003,0.22899999999999998,78.4,0.58,26.93,4.637,4926.0
2497,9579208,4.11754421,0.22849999999999998,34.3,1.0350000000000001,1530.54,4.024,6266.5
2498,11650401,3.94660745,0.232,309.0,1.48,254.495,4.531,5376.0
2500,9457728,4.37992345,0.5914999999999999,15.5,0.8,1544.6350000000002,3.992,6311.0
2501,9278216,9.4527721,0.584,197.0,1.4200000000000002,144.08499999999998,4.475499999999999,5964.0
2502,6278762,6.18943952,0.2195,83.2,0.66,95.63000000000001,4.567,5069.0
2503,12645057,6.83006228,0.2245,187.0,1.175,172.255,4.519,5789.5
2504,4844367,17.1622587,4.5595,312.0,23.245,53.269999999999996,4.470000000000001,5725.0
2505,10937749,5.19898615,0.22999999999999998,137.0,1.135,345.80499999999995,4.462,6039.5
2506,8332521,14.74426,4.493,114.0,9.0,119.17,4.384,6135.0
2507,4060229,35.0175053,0.6000000000000001,292.0,2.115,35.19,4.319,5939.5
2509,9412623,6.1082945,0.594,61.10000000000001,1.1700000000000002,801.8399999999999,4.253,6685.0
2512,7778621,7.28171395,0.627,112.0,2.5949999999999998,487.58000000000004,4.068,4985.0
2513,9100953,44.9851885,0.5840000000000001,618.0,2.16,9.425,4.525499999999999,5295.0
2514,10907132,5.89089509,0.21799999999999997,268.0,1.7,287.425,4.425,5842.5
2515,6520753,4.13029832,0.2175,325.0,1.535,284.38,4.509500000000001,5498.5
2516,11655826,5.59346375,0.2285,237.0,1.585,320.815,4.42,5853.5
2517,1721157,3.44928111,0.5915,237.0,1.265,228.905,4.558,5126.5
2519,9002538,6.88297756,0.597,30.4,0.775,430.59999999999997,4.2565,6117.0
2520,12554634,2.049602348,0.2565,186.0,1.13,567.12,4.5505,5356.0
2521,11290515,5.8943338,0.228,28.9,0.645,384.23999999999995,4.3225,5923.0
2522,6278762,7.74347801,0.2255,77.8,0.63,70.95,4.567,5069.0
2523,8493354,18.0071438,0.2285,80.8,1.08,105.55000000000001,4.3085,6173.0
2524,4545570,5.60473115,0.2255,210.0,1.1600000000000001,151.605,4.5545,5401.0
2526,6717252,1.19260017,0.2265,58.0,0.8,2582.545,4.3395,5608.5
2527,11671579,5.17624997,0.23349999999999999,78.7,1.27,567.3399999999999,4.1405,5586.5
2528,2572029,6.0059966,0.229,39.2,0.78,483.83,4.2895,6084.5
2532,6278762,9.74048508,0.5700000000000001,121.0,0.97,52.260000000000005,4.567,5069.0
2535,5962262,8.61742738,0.23,155.0,0.99,66.28999999999999,4.515499999999999,5005.0
2537,5389956,1.80926734,0.23,98.0,0.98,1336.87,4.452999999999999,5897.0
2538,7515336,5.65690281,0.225,32.2,0.725,433.445,4.2330000000000005,5687.0
2539,3557560,7.4299322,0.5745,165.0,1.785,263.46000000000004,4.258000000000001,5635.0
2540,5003670,7.99144696,0.589,145.0,1.585,170.96499999999997,4.407,5700.0
2541,12265786,0.597018404,0.568,245.0,1.12,1635.44,4.6525,4992.5
2542,10873178,4.82025124,0.29350000000000004,94.1,0.845,310.39,4.5195,6026.0
2543,11337012,12.4019263,0.6375000000000001,211.0,1.5750000000000002,73.00999999999999,4.4775,5563.5
2545,7833305,8.31224474,4.6715,70.8,10.875,109.25999999999999,4.477,5421.0
2546,12647577,12.6362048,0.2355,124.0,1.145,94.29,4.417,5768.0
2547,11153476,7.94004281,0.224,81.9,1.085,322.935,4.343999999999999,6250.0
2548,6144039,2.85855049,0.624,85.4,1.235,527.73,4.4285,5441.0
2549,5985713,8.95294046,0.49,44.0,0.855,257.05499999999995,4.292,6041.0
2550,6839010,4.84350003,0.5945,50.2,0.9400000000000001,447.03000000000003,4.330500000000001,5762.0
2552,8430053,15.9513866,0.226,99.2,1.315,164.61,4.305,6419.0
2553,12458605,7.7859111,0.5840000000000001,45.5,0.7550000000000001,243.02999999999997,4.398,6036.0
2554,5352640,2.94242323,0.229,293.0,1.51,418.40999999999997,4.519,5436.0
2555,4048898,13.0914878,0.22799999999999998,37.5,0.78,153.73000000000002,4.264,5915.0
2556,4381429,16.473474,0.2285,471.0,1.64,36.004999999999995,4.5424999999999995,5380.0
2557,5511659,8.5291223,0.5845,325.0,2.08,169.6,4.3365,5543.0
2558,7583650,6.4546845,0.5985,69.9,1.4699999999999998,702.4000000000001,4.2265,6458.0
2559,6276791,5.30179786,0.22549999999999998,197.0,1.33,267.70500000000004,4.47,5740.5
2560,6278762,3.60011712,0.22,50.2,0.51,196.9,4.567,5069.0
2561,6276791,9.32867952,0.22599999999999998,354.0,1.7650000000000001,125.88499999999999,4.47,5740.5
2562,8636600,6.38671206,0.227,224.0,1.1800000000000002,105.88499999999999,4.513,5078.5
2563,5033823,0.741768294,4.5495,60.3,65.26,29676.844999999998,3.7645,5901.5
2565,8803757,3.5944891,0.22749999999999998,89.9,0.99,483.59000000000003,4.375,5523.0
2566,9479306,4.8608059,0.2245,252.0,1.2999999999999998,212.78,4.5489999999999995,5541.0
2567,5437762,4.04481159,0.228,33.0,0.73,937.52,4.301,6334.0
2569,8151055,29.9632816,0.5920000000000001,893.0,2.2300000000000004,5.709999999999999,4.639,4463.0
2570,3348082,11.63486009,0.225,292.0,2.4799999999999995,196.64000000000001,4.1259999999999994,5575.5
2571,6043562,31.4202111,0.23700000000000002,391.0,1.495,12.974999999999998,4.570499999999999,5269.0
2572,4919550,5.56676609,0.229,174.0,1.105,125.845,4.5009999999999994,5032.0
2573,5645170,5.38613715,0.224,169.0,0.89,136.75,4.6335,5516.0
2574,8216763,13.2965044,0.595,133.0,0.875,13.875,4.666,4345.5
2575,5208962,0.876850385,0.235,59.2,1.31,9834.09,4.098,6099.0
2576,8301878,20.7106368,0.591,143.0,1.205,45.45,4.428,5639.5
2577,7510820,29.3493852,0.5125,659.0,2.0500000000000003,10.52,4.5975,4994.5
2578,10221505,3.43633133,0.23249999999999998,474.0,1.435,194.64,4.63,5201.0
2579,6665860,10.4716194,0.2255,124.0,1.6949999999999998,270.01,4.132000000000001,5812.0
2580,7983117,11.49500229,0.6300000000000001,51.4,1.435,355.735,4.061,6033.0
2581,12071754,5.47455167,0.5795000000000001,73.2,1.38,428.53499999999997,4.232000000000001,5615.5
2582,10384298,3.43861067,0.384,46.8,0.95,784.2950000000001,4.2059999999999995,5391.0
2584,6615511,25.1593389,0.21900000000000003,358.0,1.94,45.18000000000001,4.431,5952.0
2585,6131130,10.5071781,0.23399999999999999,272.0,1.435,77.685,4.4535,5290.0
2586,3632089,31.7787564,0.213,262.0,1.5699999999999998,28.74,4.372,5638.0
2588,9569711,6.05919881,0.5785,154.0,1.255,234.73000000000002,4.428,5728.5
2589,12314973,7.5143967,0.233,36.3,0.955,488.14,4.167,6209.0
2590,3632089,5.32784157,0.218,87.2,0.905,311.14,4.372,5638.0
2591,5563300,71.05457555,0.172,4850.0,6.115,6.265000000000001,4.4025,5290.0
2592,12735830,31.827649,0.5915,520.0,3.8000000000000007,36.075,4.156499999999999,4745.5
2593,8054719,7.5861587,0.5875,117.0,1.105,202.15,4.429,5943.0
2594,3849187,6.60180003,0.23249999999999998,213.0,1.345,170.125,4.4855,5583.0
2595,2976017,3.19938075,0.222,76.1,0.6499999999999999,302.19,4.596,5491.0
2596,6786224,3.04185157,0.23149999999999998,69.0,0.7799999999999999,603.25,4.465,5802.0
2597,10057494,2.41810158,0.2275,46.8,0.88,1726.6850000000002,4.287000000000001,6252.0
2599,11905409,18.0939004,0.23550000000000001,467.0,2.07,56.94,4.477,5886.0
2600,9571186,34.9524256,34.68449999999999,677.0,21.889999999999997,8.424999999999999,4.571,4928.0
2601,8554701,31.1748311,0.2185,200.0,1.44,36.275,4.43,6077.0
2602,9031209,47.0568476,0.21650000000000003,1530.0,2.965,7.67,4.580500000000001,5288.0
2603,8360041,2.63527677,0.4035,70.4,0.755,397.68,4.5040000000000004,5215.0
2604,8073705,10.60052083,0.595,60.9,1.0750000000000002,229.74,4.24,6029.0
2605,4271474,21.8634638,0.268,871.0,2.495,25.49,4.542,5391.0
2606,6425597,29.1206519,0.2275,416.0,1.72,22.24,4.525,5662.5
2607,9885417,0.689967868,0.2295,123.0,0.8,1412.6399999999999,4.5954999999999995,4872.0
2608,10917433,6.91261536,0.5755,34.4,0.655,236.55499999999998,4.3775,5761.0
